Row ID,Order ID,Order Date,Ship Date,Ship Mode,Sales,Quantity,Discount,Profit,Region,State,Product purchased,Category,Sub-Category
5822,CA-2017-117632,2017-12-05,2017-05-18,Standard Class,7.77,1,0.0,2.0979,West,California,OFF-AP-10004868|Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Office Supplies,Appliances
5823,CA-2017-117632,2017-12-05,2017-05-18,Standard Class,285.48,5,0.2,-10.7055,West,California,"FUR-TA-10001520|Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables
5824,CA-2017-117632,2017-12-05,2017-05-18,Standard Class,19.168,4,0.2,6.4692,West,California,"OFF-BI-10001900|DXL Angle-View Binders with Locking Rings, Black",Office Supplies,Binders
5825,CA-2014-115056,2014-02-05,2014-05-02,Same Day,26.136,3,0.2,1.9602,East,Ohio,OFF-AP-10003971|Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances
5826,CA-2017-161067,2017-03-09,2017-09-06,Second Class,419.4,4,0.0,201.312,East,New York,OFF-PA-10000418|Xerox 189,Office Supplies,Paper
5827,CA-2017-161067,2017-03-09,2017-09-06,Second Class,90.801,1,0.1,14.1246,East,New York,FUR-CH-10004626|Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs
5828,CA-2017-161067,2017-03-09,2017-09-06,Second Class,181.764,2,0.1,-8.0784,East,New York,FUR-CH-10004860|Global Low Back Tilter Chair,Furniture,Chairs
5829,CA-2017-161067,2017-03-09,2017-09-06,Second Class,5.56,2,0.0,2.224,East,New York,OFF-AR-10003251|Prang Drawing Pencil Set,Office Supplies,Art
5830,CA-2016-122063,2016-03-12,2016-12-07,Standard Class,581.96,2,0.0,104.7528,Central,Indiana,FUR-TA-10004575|Hon 5100 Series Wood Tables,Furniture,Tables
5831,CA-2016-122063,2016-03-12,2016-12-07,Standard Class,29.98,1,0.0,8.0946,Central,Indiana,"FUR-CH-10004754|Global Stack Chair with Arms, Black",Furniture,Chairs
5832,CA-2015-111206,2015-07-18,2015-07-22,Standard Class,519.96,4,0.0,176.7864,West,California,TEC-AC-10003095|Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories
5833,CA-2016-142895,2016-07-21,2016-07-26,Standard Class,6.264,3,0.2,2.0358,South,North Carolina,OFF-LA-10000262|Avery 494,Office Supplies,Labels
5834,CA-2016-142895,2016-07-21,2016-07-26,Standard Class,363.92,5,0.2,0.0,South,North Carolina,"FUR-CH-10002961|Leather Task Chair, Black",Furniture,Chairs
5835,CA-2015-101868,2015-09-06,2015-06-16,Standard Class,64.2,5,0.7,-42.8,South,Florida,"OFF-BI-10003876|Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders
5836,CA-2015-101868,2015-09-06,2015-06-16,Standard Class,38.52,3,0.7,-26.964,South,Florida,"OFF-BI-10002133|Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,Binders
5837,CA-2015-101868,2015-09-06,2015-06-16,Standard Class,72.6,5,0.2,-8.1675,South,Florida,TEC-AC-10004396|Logitech Keyboard K120,Technology,Accessories
5838,CA-2017-133207,2017-11-27,2017-12-03,Standard Class,57.568,4,0.2,5.7568,West,California,TEC-PH-10004100|Griffin GC17055 Auxiliary Audio Cable,Technology,Phones
5839,CA-2015-132948,2015-03-27,2015-04-03,Standard Class,83.7,5,0.0,3.348,West,Washington,OFF-ST-10000636|Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage
5840,CA-2015-134992,2015-09-22,2015-09-26,Second Class,32.4,5,0.0,15.552,South,Virginia,OFF-PA-10001972|Xerox 214,Office Supplies,Paper
5841,CA-2015-134992,2015-09-22,2015-09-26,Second Class,47.98,2,0.0,11.0354,South,Virginia,"FUR-FU-10002554|Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,Furnishings
5842,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,415.968,4,0.2,51.996,West,California,TEC-PH-10003174|RCA ViSYS 25825 Wireless digital phone,Technology,Phones
5843,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,304.9,5,0.0,6.098,West,California,OFF-ST-10001418|Carina Media Storage Towers in Natural & Black,Office Supplies,Storage
5844,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,80.96,4,0.0,29.1456,West,California,"FUR-FU-10002813|DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings
5845,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,777.21,7,0.0,54.4047,West,California,OFF-ST-10000129|Fellowes Recycled Storage Drawers,Office Supplies,Storage
5846,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,32.4,5,0.0,15.552,West,California,OFF-PA-10001639|Xerox 203,Office Supplies,Paper
5847,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,225.568,2,0.2,2.8196,West,California,FUR-CH-10001708|Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,Chairs
5848,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,36.6,3,0.0,15.372,West,California,FUR-FU-10001591|Advantus Panel Wall Certificate Holder - 8.5x11,Furniture,Furnishings
5849,CA-2015-121783,2015-10-11,2015-11-14,Standard Class,715.64,2,0.0,178.91,Central,Minnesota,OFF-AP-10003849|Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances
5850,CA-2015-121783,2015-10-11,2015-11-14,Standard Class,795.51,3,0.0,143.1918,Central,Minnesota,OFF-ST-10000078|Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage
5851,CA-2015-121783,2015-10-11,2015-11-14,Standard Class,549.99,1,0.0,274.995,Central,Minnesota,TEC-CO-10001571|Sharp 1540cs Digital Laser Copier,Technology,Copiers
5852,CA-2015-121783,2015-10-11,2015-11-14,Standard Class,74.76,3,0.0,34.3896,Central,Minnesota,OFF-BI-10001658|GBC Standard Therm-A-Bind Covers,Office Supplies,Binders
5853,CA-2015-121783,2015-10-11,2015-11-14,Standard Class,29.22,3,0.0,12.8568,Central,Minnesota,FUR-FU-10004351|Staple-based wall hangings,Furniture,Furnishings
5854,US-2014-138835,2014-10-09,2014-09-14,Standard Class,9.64,2,0.0,4.7236,South,Virginia,OFF-BI-10003314|Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders
5855,CA-2015-112214,2015-05-08,2015-08-11,Standard Class,33.488,7,0.2,-1.2558,Central,Texas,"OFF-ST-10001505|Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage
5856,CA-2015-112214,2015-05-08,2015-08-11,Standard Class,23.04,3,0.2,-4.896,Central,Texas,OFF-SU-10003567|Stiletto Hand Letter Openers,Office Supplies,Supplies
5857,CA-2015-112214,2015-05-08,2015-08-11,Standard Class,1.362,1,0.8,-2.1792,Central,Texas,OFF-BI-10002982|Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders
5858,CA-2015-112214,2015-05-08,2015-08-11,Standard Class,14.76,5,0.6,-11.439,Central,Texas,"FUR-FU-10002364|Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings
5859,US-2017-153255,2017-03-09,2017-09-07,Second Class,239.666,2,0.15,14.098,West,California,"FUR-BO-10004218|Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases
5860,CA-2015-108119,2015-01-11,2015-11-08,Standard Class,301.96,2,0.0,45.294,South,Arkansas,"FUR-TA-10002530|Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables
5861,CA-2015-157434,2015-04-29,2015-05-04,Second Class,7.968,2,0.2,2.8884,East,Pennsylvania,OFF-PA-10001526|Xerox 1949,Office Supplies,Paper
5862,CA-2016-101525,2016-01-05,2016-05-04,Second Class,109.92,2,0.0,53.8608,South,Arkansas,OFF-PA-10001497|Xerox 1914,Office Supplies,Paper
5863,CA-2016-101525,2016-01-05,2016-05-04,Second Class,19.44,3,0.0,9.3312,South,Arkansas,OFF-PA-10003936|Xerox 1994,Office Supplies,Paper
5864,CA-2016-101525,2016-01-05,2016-05-04,Second Class,11.16,2,0.0,4.3524,South,Arkansas,OFF-AR-10000716|DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art
5865,US-2014-117968,2014-05-08,2014-08-07,Second Class,79.47,3,0.0,22.2516,East,Connecticut,OFF-AP-10002765|Fellowes Advanced Computer Series Surge Protectors,Office Supplies,Appliances
5866,US-2014-117968,2014-05-08,2014-08-07,Second Class,4.56,2,0.0,2.0064,East,Connecticut,"OFF-AR-10004165|Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Office Supplies,Art
5867,US-2014-117968,2014-05-08,2014-08-07,Second Class,1133.35,5,0.0,294.671,East,Connecticut,FUR-CH-10002335|Hon GuestStacker Chair,Furniture,Chairs
5868,CA-2016-158211,2016-04-01,2016-01-08,Standard Class,4.672,1,0.2,0.584,East,Pennsylvania,OFF-AR-10004078|Newell 312,Office Supplies,Art
5869,CA-2016-158211,2016-04-01,2016-01-08,Standard Class,104.58,6,0.7,-80.178,East,Pennsylvania,OFF-BI-10002026|Avery Arch Ring Binders,Office Supplies,Binders
5870,CA-2016-152247,2016-07-11,2016-11-12,Standard Class,1603.136,4,0.2,100.196,West,Wyoming,FUR-CH-10001215|Global Troy Executive Leather Low-Back Tilter,Furniture,Chairs
5871,CA-2016-128223,2016-06-14,2016-06-14,Same Day,1293.488,7,0.2,80.843,West,California,"FUR-TA-10001771|Bush Cubix Conference Tables, Fully Assembled",Furniture,Tables
5872,CA-2016-154235,2016-09-24,2016-09-28,Standard Class,127.95,3,0.0,21.7515,Central,Indiana,"FUR-FU-10004006|Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furniture,Furnishings
5873,CA-2017-129910,2017-03-30,2017-04-03,Standard Class,59.76,1,0.0,16.7328,South,Georgia,"OFF-ST-10003282|Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Office Supplies,Storage
5874,CA-2017-133095,2017-04-06,2017-06-04,Same Day,108.08,7,0.0,54.04,South,Arkansas,OFF-BI-10002353|GBC VeloBind Cover Sets,Office Supplies,Binders
5875,CA-2017-133095,2017-04-06,2017-06-04,Same Day,9.54,3,0.0,4.3884,South,Arkansas,OFF-BI-10004141|Insertable Tab Indexes For Data Binders,Office Supplies,Binders
5876,CA-2015-130554,2015-07-04,2015-04-09,First Class,11.736,3,0.2,1.0269,East,Pennsylvania,OFF-AR-10001954|Newell 331,Office Supplies,Art
5877,CA-2014-152443,2014-05-21,2014-05-26,Standard Class,447.86,7,0.0,219.4514,East,Massachusetts,OFF-BI-10001071|GBC ProClick Punch Binding System,Office Supplies,Binders
5878,CA-2014-152443,2014-05-21,2014-05-26,Standard Class,17.94,3,0.0,8.7906,East,Massachusetts,OFF-PA-10003022|Xerox 1992,Office Supplies,Paper
5879,CA-2014-152443,2014-05-21,2014-05-26,Standard Class,245.88,6,0.0,68.8464,East,Massachusetts,OFF-AP-10001293|Belkin 8 Outlet Surge Protector,Office Supplies,Appliances
5880,CA-2016-133319,2016-05-09,2016-09-11,Standard Class,192.16,4,0.0,92.2368,East,New York,OFF-PA-10001815|Xerox 1885,Office Supplies,Paper
5881,CA-2016-133935,2016-09-18,2016-09-22,Standard Class,801.568,2,0.2,50.098,West,California,FUR-CH-10001215|Global Troy Executive Leather Low-Back Tilter,Furniture,Chairs
5882,CA-2016-133935,2016-09-18,2016-09-22,Standard Class,368.91,9,0.0,180.7659,West,California,OFF-PA-10000100|Xerox 1945,Office Supplies,Paper
5883,CA-2016-133935,2016-09-18,2016-09-22,Standard Class,885.528,9,0.2,-99.6219,West,California,"FUR-CH-10002880|Global High-Back Leather Tilter, Burgundy",Furniture,Chairs
5884,CA-2016-136301,2016-03-13,2016-03-15,Second Class,28.28,2,0.0,7.3528,West,California,"FUR-FU-10004712|Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furniture,Furnishings
5885,CA-2016-136301,2016-03-13,2016-03-15,Second Class,4912.59,3,0.0,196.5036,West,California,OFF-SU-10000151|High Speed Automatic Electric Letter Opener,Office Supplies,Supplies
5886,US-2014-109456,2014-10-16,2014-10-17,Same Day,14.352,3,0.2,5.0232,West,California,OFF-BI-10000136|Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Office Supplies,Binders
5887,US-2014-109456,2014-10-16,2014-10-17,Same Day,179.97,3,0.0,86.3856,West,California,TEC-AC-10003610|Logitech�Illuminated - Keyboard,Technology,Accessories
5888,CA-2017-151596,2017-08-10,2017-10-11,First Class,42.76,1,0.0,11.1176,East,Rhode Island,"OFF-ST-10001837|SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,Storage
5889,CA-2015-147879,2015-07-05,2015-05-12,Standard Class,45.68,2,0.0,21.0128,South,Kentucky,OFF-PA-10001952|Xerox 1902,Office Supplies,Paper
5890,CA-2016-166625,2016-04-14,2016-04-17,First Class,25.06,2,0.0,11.7782,East,Maryland,OFF-BI-10002414|GBC ProClick Spines for 32-Hole Punch,Office Supplies,Binders
5891,CA-2016-146157,2016-11-21,2016-11-26,Standard Class,38.432,1,0.2,13.4512,Central,Illinois,OFF-PA-10001790|Xerox 1910,Office Supplies,Paper
5892,CA-2016-146157,2016-11-21,2016-11-26,Standard Class,21.568,2,0.2,1.6176,Central,Illinois,"OFF-ST-10001590|Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Storage
5893,CA-2016-146157,2016-11-21,2016-11-26,Standard Class,81.576,3,0.2,2.0394,Central,Illinois,TEC-AC-10003657|Lenovo 17-Key USB Numeric Keypad,Technology,Accessories
5894,CA-2017-159954,2017-10-09,2017-09-14,Standard Class,2.78,1,0.0,1.3622,South,Georgia,OFF-BI-10004876|Wilson Jones Suede Grain Vinyl Binders,Office Supplies,Binders
5895,CA-2017-100825,2017-09-09,2017-09-14,Standard Class,99.87,3,0.0,23.9688,West,California,OFF-ST-10003123|Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage
5896,CA-2014-168305,2014-01-11,2014-11-08,Standard Class,44.4,3,0.0,22.2,West,California,OFF-LA-10003498|Avery 475,Office Supplies,Labels
5897,CA-2014-168305,2014-01-11,2014-11-08,Standard Class,21.4,5,0.0,9.63,West,California,OFF-PA-10004947|Easy-staple paper,Office Supplies,Paper
5898,CA-2016-167682,2016-03-04,2016-04-09,Standard Class,71.12,4,0.0,22.0472,Central,Indiana,"FUR-FU-10003799|Seth Thomas 13 1/2"" Wall Clock",Furniture,Furnishings
5899,CA-2016-167682,2016-03-04,2016-04-09,Standard Class,259.96,4,0.0,124.7808,Central,Indiana,TEC-PH-10000673|Plantronics Voyager Pro HD - Bluetooth Headset,Technology,Phones
5900,CA-2017-108000,2017-12-01,2017-01-16,Standard Class,9.78,1,0.0,4.89,West,California,OFF-EN-10002621|Staple envelope,Office Supplies,Envelopes
5901,CA-2015-146465,2015-11-20,2015-11-24,Standard Class,24.192,9,0.2,7.56,West,California,OFF-BI-10004528|Cardinal Poly Pocket Divider Pockets for Ring Binders,Office Supplies,Binders
5902,CA-2016-159639,2016-11-27,2016-12-02,Standard Class,31.56,3,0.0,10.4148,East,New Jersey,FUR-FU-10001889|Ultra Door Pull Handle,Furniture,Furnishings
5903,US-2017-153948,2017-06-11,2017-11-06,Same Day,59.94,3,0.0,28.1718,West,California,OFF-PA-10000157|Xerox 191,Office Supplies,Paper
5904,US-2017-153948,2017-06-11,2017-11-06,Same Day,45.36,4,0.0,22.2264,West,California,OFF-PA-10002764|Easy-staple paper,Office Supplies,Paper
5905,US-2017-153948,2017-06-11,2017-11-06,Same Day,26.4,5,0.0,12.672,West,California,OFF-PA-10000143|Astroparche Fine Business Paper,Office Supplies,Paper
5906,US-2017-153948,2017-06-11,2017-11-06,Same Day,41.4,4,0.0,19.872,West,California,OFF-LA-10000414|Avery 503,Office Supplies,Labels
5907,US-2017-153948,2017-06-11,2017-11-06,Same Day,16.95,1,0.0,1.017,West,California,TEC-AC-10003441|Kingston Digital DataTraveler 32GB USB 2.0,Technology,Accessories
5908,US-2016-113985,2016-02-12,2016-12-07,Standard Class,24.704,2,0.2,9.264,West,California,OFF-BI-10002353|GBC VeloBind Cover Sets,Office Supplies,Binders
5909,US-2016-113985,2016-02-12,2016-12-07,Standard Class,59.7,3,0.0,26.865,West,California,"OFF-AP-10001303|Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Office Supplies,Appliances
5910,US-2016-113985,2016-02-12,2016-12-07,Standard Class,14.52,3,0.0,5.6628,West,California,"FUR-FU-10003026|Eldon Regeneration Recycled Desk Accessories, Black",Furniture,Furnishings
5911,US-2016-113985,2016-02-12,2016-12-07,Standard Class,104.184,3,0.2,33.8598,West,California,OFF-BI-10000632|Satellite Sectional Post Binders,Office Supplies,Binders
5912,CA-2016-155383,2016-12-17,2016-12-22,Standard Class,46.53,3,0.0,13.0284,West,Washington,"OFF-ST-10001328|Personal Filing Tote with Lid, Black/Gray",Office Supplies,Storage
5913,CA-2014-120432,2014-08-24,2014-08-26,Second Class,25.5,3,0.0,6.63,South,Kentucky,OFF-SU-10004661|Acme Titanium Bonded Scissors,Office Supplies,Supplies
5914,US-2015-126977,2015-09-17,2015-09-23,Standard Class,14.9,5,0.0,1.043,East,New York,OFF-ST-10000617|Woodgrain Magazine Files by Perma,Office Supplies,Storage
5915,US-2015-126977,2015-09-17,2015-09-23,Standard Class,87.71,7,0.0,41.2237,East,New York,OFF-LA-10002762|Avery 485,Office Supplies,Labels
5916,US-2015-126977,2015-09-17,2015-09-23,Standard Class,199.764,2,0.1,8.8784,East,New York,FUR-CH-10001973|Office Star Flex Back Scooter Chair with White Frame,Furniture,Chairs
5917,US-2015-126977,2015-09-17,2015-09-23,Standard Class,94.6,4,0.0,27.434,East,New York,OFF-ST-10003058|Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,Storage
5918,US-2015-126977,2015-09-17,2015-09-23,Standard Class,4228.704,6,0.2,158.5764,East,New York,"FUR-BO-10004834|Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,Bookcases
5919,US-2015-126977,2015-09-17,2015-09-23,Standard Class,2003.92,5,0.2,-25.049,East,New York,FUR-BO-10002213|DMI Eclipse Executive Suite Bookcases,Furniture,Bookcases
5920,US-2015-126977,2015-09-17,2015-09-23,Standard Class,209.97,3,0.0,58.7916,East,New York,TEC-PH-10002170|ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology,Phones
5921,US-2015-126977,2015-09-17,2015-09-23,Standard Class,659.9,2,0.0,217.767,East,New York,TEC-AC-10003033|Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories
5922,US-2015-126977,2015-09-17,2015-09-23,Standard Class,110.96,2,0.0,53.2608,East,New York,"OFF-PA-10004071|Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,Paper
5923,US-2015-126977,2015-09-17,2015-09-23,Standard Class,67.8,4,0.0,1.356,East,New York,TEC-PH-10000169|ARKON Windshield Dashboard Air Vent Car Mount Holder,Technology,Phones
5924,CA-2016-130288,2016-11-26,2016-11-30,Second Class,313.176,2,0.4,-120.0508,East,New York,"FUR-TA-10002958|Bevis Oval Conference Table, Walnut",Furniture,Tables
5925,CA-2017-146458,2017-11-19,2017-11-22,Second Class,22.96,7,0.0,6.6584,South,Virginia,OFF-AR-10001177|Newell 349,Office Supplies,Art
5926,CA-2017-150420,2017-03-06,2017-06-08,Standard Class,1099.5,10,0.0,362.835,West,Washington,TEC-AC-10004975|Plantronics Audio 995 Wireless Stereo Headset,Technology,Accessories
5927,US-2014-118997,2014-08-04,2014-04-12,Standard Class,1215.92,8,0.0,316.1392,South,Alabama,"FUR-TA-10001086|SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,Tables
5928,CA-2014-114314,2014-11-10,2014-10-15,Standard Class,7.31,1,0.0,3.4357,South,Arkansas,OFF-LA-10000240|Self-Adhesive Address Labels for Typewriters by Universal,Office Supplies,Labels
5929,CA-2014-114314,2014-11-10,2014-10-15,Standard Class,8.92,4,0.0,3.9248,South,Arkansas,FUR-FU-10002107|Eldon Pizzaz Desk Accessories,Furniture,Furnishings
5930,US-2017-169551,2017-07-07,2017-07-09,First Class,87.21,3,0.5,-45.3492,East,Pennsylvania,FUR-BO-10001519|O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture,Bookcases
5931,US-2017-169551,2017-07-07,2017-07-09,First Class,15.552,3,0.2,5.4432,East,Pennsylvania,OFF-PA-10004100|Xerox 216,Office Supplies,Paper
5932,US-2017-169551,2017-07-07,2017-07-09,First Class,683.988,2,0.4,-113.998,East,Pennsylvania,TEC-PH-10001363|Apple iPhone 5S,Technology,Phones
5933,US-2017-169551,2017-07-07,2017-07-09,First Class,13.392,3,0.2,1.0044,East,Pennsylvania,OFF-ST-10004835|Plastic Stacking Crates & Casters,Office Supplies,Storage
5934,US-2017-169551,2017-07-07,2017-07-09,First Class,16.776,3,0.2,4.8231,East,Pennsylvania,TEC-AC-10002018|AmazonBasics 3-Button USB Wired Mouse,Technology,Accessories
5935,US-2017-169551,2017-07-07,2017-07-09,First Class,527.92,2,0.2,85.787,East,Pennsylvania,TEC-AC-10003033|Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories
5936,CA-2016-103107,2016-04-07,2016-07-04,Same Day,25.4,5,0.0,8.636,West,Washington,"FUR-FU-10000221|Master Caster Door Stop, Brown",Furniture,Furnishings
5937,CA-2016-103107,2016-04-07,2016-07-04,Same Day,177.48,3,0.2,19.9665,West,Washington,TEC-PH-10001198|Avaya 4621SW VoIP phone,Technology,Phones
5938,CA-2016-103107,2016-04-07,2016-07-04,Same Day,71.976,3,0.2,8.997,West,Washington,TEC-PH-10002564|OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones
5939,CA-2017-122077,2017-05-19,2017-05-25,Standard Class,95.992,1,0.2,9.5992,Central,Texas,TEC-PH-10003811|Jabra Supreme Plus Driver Edition�Headset,Technology,Phones
5940,CA-2017-122077,2017-05-19,2017-05-25,Standard Class,13.216,4,0.2,4.2952,Central,Texas,OFF-LA-10004178|Avery 491,Office Supplies,Labels
5941,CA-2017-112431,2017-12-10,2017-10-14,Second Class,435.84,12,0.0,130.752,West,California,TEC-AC-10001465|SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories
5942,CA-2017-112431,2017-12-10,2017-10-14,Second Class,5.88,2,0.0,1.5876,West,California,OFF-AR-10000940|Newell 343,Office Supplies,Art
